Month,Metric,Region,Product Category,Customer Segment,Marketing Channel,product_seasonality,customer_segment,Value
2024-06,Product Affinity Score,East,Beer,Low-Value,Social Media,Summer,Low Value,90.98
2024-06,Product Affinity Score,East,Beer,Low-Value,SMS,Summer,Mid Value,97.71
2024-06,Product Affinity Score,East,Beer,Low-Value,Direct Mail,Fall,High Value,127.52
2024-06,Product Affinity Score,East,Wine,High-Value,Email,Winter,Low Value,81.67
2024-06,Product Affinity Score,East,Wine,High-Value,Social Media,Winter,Mid Value,53.77
2024-06,Product Affinity Score,East,Wine,High-Value,SMS,Summer,Mid Value,73
2024-06,Product Affinity Score,East,Wine,High-Value,Direct Mail,Summer,Low Value,115.38
2024-06,Product Affinity Score,East,Wine,Medium-Value,Email,Fall,Low Value,125.22
2024-06,Product Affinity Score,East,Wine,Medium-Value,Social Media,Summer,Low Value,139.41
2024-06,Product Affinity Score,East,Wine,Medium-Value,SMS,Summer,High Value,130.74
2024-06,Product Affinity Score,East,Wine,Medium-Value,Direct Mail,Fall,Low Value,80.37
2024-06,Product Affinity Score,East,Wine,Low-Value,Email,Summer,Mid Value,77.41
2024-06,Product Affinity Score,East,Wine,Low-Value,Social Media,Spring,High Value,94.22
2024-06,Product Affinity Score,East,Wine,Low-Value,SMS,Fall,Low Value,147.85
2024-06,Product Affinity Score,East,Wine,Low-Value,Direct Mail,Fall,High Value,105.7
2024-06,Product Affinity Score,East,Spirits,High-Value,Email,Spring,Mid Value,210.6
2024-06,Product Affinity Score,East,Spirits,High-Value,Social Media,Summer,Mid Value,121.62
2024-06,Product Affinity Score,East,Spirits,High-Value,SMS,Fall,High Value,125.73
2024-06,Product Affinity Score,East,Spirits,High-Value,Direct Mail,Fall,Low Value,72.13
2024-06,Product Affinity Score,East,Spirits,Medium-Value,Email,Winter,High Value,87.2
2024-06,Product Affinity Score,East,Spirits,Medium-Value,Social Media,Summer,Mid Value,132.79
2024-06,Product Affinity Score,East,Spirits,Medium-Value,SMS,Summer,High Value,108.91
2024-06,Product Affinity Score,East,Spirits,Medium-Value,Direct Mail,Fall,Mid Value,74.12
2024-06,Product Affinity Score,East,Spirits,Low-Value,Email,Fall,Mid Value,147.21
2024-06,Product Affinity Score,East,Spirits,Low-Value,Social Media,Spring,Low Value,148.14
2024-06,Product Affinity Score,East,Spirits,Low-Value,SMS,Spring,Low Value,120.3
2024-06,Product Affinity Score,East,Spirits,Low-Value,Direct Mail,Spring,Mid Value,76.12
2024-06,Product Affinity Score,East,Non-Alcoholic,High-Value,Email,Winter,Low Value,81.96
2024-06,Product Affinity Score,East,Non-Alcoholic,High-Value,Social Media,Summer,Mid Value,168.17
2024-06,Product Affinity Score,East,Non-Alcoholic,High-Value,SMS,Summer,Mid Value,99.21
2024-06,Product Affinity Score,East,Non-Alcoholic,High-Value,Direct Mail,Summer,High Value,67.17
2024-06,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Email,Fall,Low Value,111.26
2024-06,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Social Media,Winter,Low Value,219.42
2024-06,Product Affinity Score,East,Non-Alcoholic,Medium-Value,SMS,Summer,High Value,139.07
2024-06,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Direct Mail,Summer,High Value,57.3
2024-06,Product Affinity Score,East,Non-Alcoholic,Low-Value,Email,Summer,Mid Value,99.3
2024-06,Product Affinity Score,East,Non-Alcoholic,Low-Value,Social Media,Summer,Mid Value,110.07
2024-06,Product Affinity Score,East,Non-Alcoholic,Low-Value,SMS,Winter,Mid Value,149.35
2024-06,Product Affinity Score,East,Non-Alcoholic,Low-Value,Direct Mail,Spring,Mid Value,112.39
2024-06,Product Affinity Score,West,Beer,High-Value,Email,Fall,Low Value,87.35
2024-06,Product Affinity Score,West,Beer,High-Value,Social Media,Summer,High Value,114.91
2024-06,Product Affinity Score,West,Beer,High-Value,SMS,Spring,Low Value,207.45
2024-06,Product Affinity Score,West,Beer,High-Value,Direct Mail,Summer,Low Value,142.46
2024-06,Product Affinity Score,West,Beer,Medium-Value,Email,Spring,Low Value,112.49
2024-06,Product Affinity Score,West,Beer,Medium-Value,Social Media,Spring,High Value,128.39
2024-06,Product Affinity Score,West,Beer,Medium-Value,SMS,Fall,Low Value,135.8
2024-06,Product Affinity Score,West,Beer,Medium-Value,Direct Mail,Fall,High Value,138.87
2024-06,Product Affinity Score,West,Beer,Low-Value,Email,Fall,High Value,78.02
2024-06,Product Affinity Score,West,Beer,Low-Value,Social Media,Summer,Low Value,129.56
2024-06,Product Affinity Score,West,Beer,Low-Value,SMS,Spring,High Value,72.91
2024-06,Product Affinity Score,West,Beer,Low-Value,Direct Mail,Fall,High Value,140.14
2024-06,Product Affinity Score,West,Wine,High-Value,Email,Spring,High Value,105.35
2024-06,Product Affinity Score,West,Wine,High-Value,Social Media,Winter,Low Value,97.43
2024-06,Product Affinity Score,West,Wine,High-Value,SMS,Winter,Mid Value,141.55
2024-06,Product Affinity Score,West,Wine,High-Value,Direct Mail,Winter,Mid Value,91.84
2024-06,Product Affinity Score,West,Wine,Medium-Value,Email,Summer,Mid Value,99.82
2024-06,Product Affinity Score,West,Wine,Medium-Value,Social Media,Summer,Mid Value,101.89
2024-06,Product Affinity Score,West,Wine,Medium-Value,SMS,Fall,Mid Value,101.31
2024-06,Product Affinity Score,West,Wine,Medium-Value,Direct Mail,Summer,Mid Value,68.43
2024-06,Product Affinity Score,West,Wine,Low-Value,Email,Spring,Mid Value,126.27
2024-06,Product Affinity Score,West,Wine,Low-Value,Social Media,Spring,Low Value,112.66
2024-06,Product Affinity Score,West,Wine,Low-Value,SMS,Winter,Mid Value,117.93
2024-06,Product Affinity Score,West,Wine,Low-Value,Direct Mail,Fall,Low Value,88.79
2024-06,Product Affinity Score,West,Spirits,High-Value,Email,Spring,High Value,114
2024-06,Product Affinity Score,West,Spirits,High-Value,Social Media,Winter,Mid Value,134.91
2024-06,Product Affinity Score,West,Spirits,High-Value,SMS,Winter,Low Value,67.06
2024-06,Product Affinity Score,West,Spirits,High-Value,Direct Mail,Winter,Low Value,113.04
2024-06,Product Affinity Score,West,Spirits,Medium-Value,Email,Fall,Mid Value,51.86
2024-06,Product Affinity Score,West,Spirits,Medium-Value,Social Media,Summer,Mid Value,72.69
2024-06,Product Affinity Score,West,Spirits,Medium-Value,SMS,Summer,High Value,121.74
2024-06,Product Affinity Score,West,Spirits,Medium-Value,Direct Mail,Summer,Low Value,70.15
2024-06,Product Affinity Score,West,Spirits,Low-Value,Email,Spring,Mid Value,102.13
2024-06,Product Affinity Score,West,Spirits,Low-Value,Social Media,Summer,High Value,80.54
2024-06,Product Affinity Score,West,Spirits,Low-Value,SMS,Summer,High Value,65.96
2024-06,Product Affinity Score,West,Spirits,Low-Value,Direct Mail,Summer,High Value,128.86
2024-06,Product Affinity Score,West,Non-Alcoholic,High-Value,Email,Fall,Mid Value,52.85
2024-06,Product Affinity Score,West,Non-Alcoholic,High-Value,Social Media,Fall,High Value,147.6
2024-06,Product Affinity Score,West,Non-Alcoholic,High-Value,SMS,Winter,Mid Value,61.87
2024-06,Product Affinity Score,West,Non-Alcoholic,High-Value,Direct Mail,Fall,Mid Value,140.64
2024-06,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Email,Summer,Mid Value,112.25
2024-06,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Social Media,Spring,Mid Value,104.19
2024-06,Product Affinity Score,West,Non-Alcoholic,Medium-Value,SMS,Winter,Low Value,117.89
2024-06,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Direct Mail,Summer,Low Value,146.5
2024-06,Product Affinity Score,West,Non-Alcoholic,Low-Value,Email,Fall,Low Value,51.85
2024-06,Product Affinity Score,West,Non-Alcoholic,Low-Value,Social Media,Winter,Mid Value,120.68
2024-06,Product Affinity Score,West,Non-Alcoholic,Low-Value,SMS,Summer,Low Value,69.37
2024-06,Product Affinity Score,West,Non-Alcoholic,Low-Value,Direct Mail,Fall,High Value,101.26
2024-06,Customer Engagement Score,North,Beer,High-Value,Email,Fall,High Value,136.05
2024-06,Customer Engagement Score,North,Beer,High-Value,Social Media,Spring,Low Value,129.96
2024-06,Customer Engagement Score,North,Beer,High-Value,SMS,Fall,High Value,127.31
2024-06,Customer Engagement Score,North,Beer,High-Value,Direct Mail,Fall,Low Value,133.14
2024-06,Customer Engagement Score,North,Beer,Medium-Value,Email,Spring,High Value,104.61
2024-06,Customer Engagement Score,North,Beer,Medium-Value,Social Media,Winter,High Value,97.55
2024-06,Customer Engagement Score,North,Beer,Medium-Value,SMS,Fall,Low Value,76.67
2024-06,Customer Engagement Score,North,Beer,Medium-Value,Direct Mail,Winter,Mid Value,66.01
2024-06,Customer Engagement Score,North,Beer,Low-Value,Email,Summer,Mid Value,326.37
2024-06,Customer Engagement Score,North,Beer,Low-Value,Social Media,Spring,Mid Value,143.27
2024-06,Customer Engagement Score,North,Beer,Low-Value,SMS,Spring,Low Value,299.66
2024-06,Customer Engagement Score,North,Beer,Low-Value,Direct Mail,Fall,Mid Value,100.14
2024-06,Customer Engagement Score,North,Wine,High-Value,Email,Summer,Mid Value,58.4
2024-06,Customer Engagement Score,North,Wine,High-Value,Social Media,Winter,Low Value,118.01
2024-06,Customer Engagement Score,North,Wine,High-Value,SMS,Fall,Mid Value,144.23
2024-06,Customer Engagement Score,North,Wine,High-Value,Direct Mail,Spring,High Value,54.2
2024-06,Customer Engagement Score,North,Wine,Medium-Value,Email,Winter,High Value,89.8
2024-06,Customer Engagement Score,North,Wine,Medium-Value,Social Media,Summer,Low Value,95.13
2024-06,Customer Engagement Score,North,Wine,Medium-Value,SMS,Winter,Low Value,93.23
2024-06,Customer Engagement Score,North,Wine,Medium-Value,Direct Mail,Fall,High Value,58.86
2024-06,Customer Engagement Score,North,Wine,Low-Value,Email,Summer,High Value,98.02
2024-06,Customer Engagement Score,North,Wine,Low-Value,Social Media,Spring,High Value,133.02
2024-06,Customer Engagement Score,North,Wine,Low-Value,SMS,Summer,High Value,93.04
2024-06,Customer Engagement Score,North,Wine,Low-Value,Direct Mail,Fall,High Value,87.47
2024-06,Customer Engagement Score,North,Spirits,High-Value,Email,Fall,Low Value,132.89
2024-06,Customer Engagement Score,North,Spirits,High-Value,Social Media,Spring,Mid Value,60.81
2024-06,Customer Engagement Score,North,Spirits,High-Value,SMS,Spring,Low Value,59.87
2024-06,Customer Engagement Score,North,Spirits,High-Value,Direct Mail,Summer,Mid Value,64.37
2024-06,Customer Engagement Score,North,Spirits,Medium-Value,Email,Summer,Low Value,50.72
2024-06,Customer Engagement Score,North,Spirits,Medium-Value,Social Media,Spring,Mid Value,117.72
2024-06,Customer Engagement Score,North,Spirits,Medium-Value,SMS,Spring,High Value,147.83
2024-06,Customer Engagement Score,North,Spirits,Medium-Value,Direct Mail,Fall,Low Value,201.51
2024-06,Customer Engagement Score,North,Spirits,Low-Value,Email,Fall,High Value,141.12
2024-06,Customer Engagement Score,North,Spirits,Low-Value,Social Media,Winter,High Value,62.79
2024-06,Customer Engagement Score,North,Spirits,Low-Value,SMS,Winter,Low Value,75.86
2024-06,Customer Engagement Score,North,Spirits,Low-Value,Direct Mail,Winter,Mid Value,140.8
2024-06,Customer Engagement Score,North,Non-Alcoholic,High-Value,Email,Winter,Mid Value,140.83
2024-06,Customer Engagement Score,North,Non-Alcoholic,High-Value,Social Media,Fall,Low Value,147.64
2024-06,Customer Engagement Score,North,Non-Alcoholic,High-Value,SMS,Winter,Mid Value,145.34
2024-06,Customer Engagement Score,North,Non-Alcoholic,High-Value,Direct Mail,Winter,High Value,120.93
2024-06,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Email,Winter,Mid Value,97.79
2024-06,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Social Media,Fall,High Value,120.56
2024-06,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,SMS,Winter,Low Value,105.28
2024-06,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Direct Mail,Winter,High Value,247.42
2024-06,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Email,Winter,High Value,74.23
2024-06,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Social Media,Winter,High Value,73.27
2024-06,Customer Engagement Score,North,Non-Alcoholic,Low-Value,SMS,Spring,High Value,137.25
2024-06,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Direct Mail,Fall,High Value,108
2024-06,Customer Engagement Score,South,Beer,High-Value,Email,Winter,Mid Value,119.4
2024-06,Customer Engagement Score,South,Beer,High-Value,Social Media,Fall,Low Value,128.64
2024-06,Customer Engagement Score,South,Beer,High-Value,SMS,Fall,Low Value,91.7
2024-06,Customer Engagement Score,South,Beer,High-Value,Direct Mail,Spring,Low Value,135.88
2024-06,Customer Engagement Score,South,Beer,Medium-Value,Email,Fall,Low Value,106.56
2024-06,Customer Engagement Score,South,Beer,Medium-Value,Social Media,Spring,High Value,120.48
2024-06,Customer Engagement Score,South,Beer,Medium-Value,SMS,Winter,Low Value,93.46
2024-06,Customer Engagement Score,South,Beer,Medium-Value,Direct Mail,Winter,High Value,142.74
2024-06,Customer Engagement Score,South,Beer,Low-Value,Email,Spring,Low Value,98.76
2024-06,Customer Engagement Score,South,Beer,Low-Value,Social Media,Fall,Mid Value,118.92
2024-06,Customer Engagement Score,South,Beer,Low-Value,SMS,Fall,Mid Value,132.11
2024-06,Customer Engagement Score,South,Beer,Low-Value,Direct Mail,Winter,Mid Value,57.23
2024-06,Customer Engagement Score,South,Wine,High-Value,Email,Spring,Mid Value,87.69
2024-06,Customer Engagement Score,South,Wine,High-Value,Social Media,Summer,Low Value,113.38
2024-06,Customer Engagement Score,South,Wine,High-Value,SMS,Winter,High Value,138.78
2024-06,Customer Engagement Score,South,Wine,High-Value,Direct Mail,Winter,Low Value,257.16
2024-06,Customer Engagement Score,South,Wine,Medium-Value,Email,Spring,High Value,131.85
2024-06,Customer Engagement Score,South,Wine,Medium-Value,Social Media,Winter,High Value,110.15
2024-06,Customer Engagement Score,South,Wine,Medium-Value,SMS,Spring,Mid Value,86.5
2024-06,Customer Engagement Score,South,Wine,Medium-Value,Direct Mail,Fall,High Value,100.32
2024-06,Customer Engagement Score,South,Wine,Low-Value,Email,Winter,Mid Value,149.75
2024-06,Customer Engagement Score,South,Wine,Low-Value,Social Media,Winter,Mid Value,67.84
2024-06,Customer Engagement Score,South,Wine,Low-Value,SMS,Spring,Low Value,131.4
2024-06,Customer Engagement Score,South,Wine,Low-Value,Direct Mail,Spring,Low Value,128.86
2024-06,Customer Engagement Score,South,Spirits,High-Value,Email,Winter,Low Value,75.42
2024-06,Customer Engagement Score,South,Spirits,High-Value,Social Media,Winter,Mid Value,139.34
2024-06,Customer Engagement Score,South,Spirits,High-Value,SMS,Winter,Low Value,63.05
2024-06,Customer Engagement Score,South,Spirits,High-Value,Direct Mail,Winter,High Value,136.83
2024-06,Customer Engagement Score,South,Spirits,Medium-Value,Email,Fall,Mid Value,138.64
2024-06,Customer Engagement Score,South,Spirits,Medium-Value,Social Media,Winter,Low Value,114.64
2024-06,Customer Engagement Score,South,Spirits,Medium-Value,SMS,Winter,High Value,55.12
2024-06,Customer Engagement Score,South,Spirits,Medium-Value,Direct Mail,Summer,Mid Value,100.53
2024-06,Customer Engagement Score,South,Spirits,Low-Value,Email,Fall,Low Value,100.26
2024-06,Customer Engagement Score,South,Spirits,Low-Value,Social Media,Spring,High Value,67.18
2024-06,Customer Engagement Score,South,Spirits,Low-Value,SMS,Spring,Low Value,65.89
2024-06,Customer Engagement Score,South,Spirits,Low-Value,Direct Mail,Fall,Low Value,147.3
2024-06,Customer Engagement Score,South,Non-Alcoholic,High-Value,Email,Summer,Mid Value,76.93
2024-06,Customer Engagement Score,South,Non-Alcoholic,High-Value,Social Media,Spring,Mid Value,111.02
2024-06,Customer Engagement Score,South,Non-Alcoholic,High-Value,SMS,Fall,High Value,129.37
2024-06,Customer Engagement Score,South,Non-Alcoholic,High-Value,Direct Mail,Winter,Low Value,73.73
2024-06,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,Email,Fall,Mid Value,143.8
2024-06,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,Social Media,Fall,High Value,119.78
2024-06,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,SMS,Summer,High Value,91.83
2024-06,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,Direct Mail,Spring,High Value,68.74
2024-06,Customer Engagement Score,South,Non-Alcoholic,Low-Value,Email,Fall,High Value,110.1
2024-06,Customer Engagement Score,South,Non-Alcoholic,Low-Value,Social Media,Winter,High Value,128.09
2024-06,Customer Engagement Score,South,Non-Alcoholic,Low-Value,SMS,Fall,High Value,82.36
2024-06,Customer Engagement Score,South,Non-Alcoholic,Low-Value,Direct Mail,Fall,Low Value,60.36
2024-06,Customer Engagement Score,East,Beer,High-Value,Email,Spring,High Value,65.28
2024-06,Customer Engagement Score,East,Beer,High-Value,Social Media,Spring,Low Value,114.18
2024-06,Customer Engagement Score,East,Beer,High-Value,SMS,Fall,Low Value,140.79
2024-06,Customer Engagement Score,East,Beer,High-Value,Direct Mail,Spring,High Value,78.72
2024-06,Customer Engagement Score,East,Beer,Medium-Value,Email,Summer,Low Value,95.59
2024-06,Customer Engagement Score,East,Beer,Medium-Value,Social Media,Spring,High Value,119.37
2024-06,Customer Engagement Score,East,Beer,Medium-Value,SMS,Winter,High Value,135.3
2024-06,Customer Engagement Score,East,Beer,Medium-Value,Direct Mail,Spring,Mid Value,76.67
2024-06,Customer Engagement Score,East,Beer,Low-Value,Email,Fall,Mid Value,89.43
2024-06,Customer Engagement Score,East,Beer,Low-Value,Social Media,Summer,Mid Value,97.6
2024-06,Customer Engagement Score,East,Beer,Low-Value,SMS,Fall,Low Value,122.89
2024-06,Customer Engagement Score,East,Beer,Low-Value,Direct Mail,Summer,High Value,133.5
2024-06,Customer Engagement Score,East,Wine,High-Value,Email,Spring,Mid Value,131.44
2024-06,Customer Engagement Score,East,Wine,High-Value,Social Media,Summer,Mid Value,75.18
2024-06,Customer Engagement Score,East,Wine,High-Value,SMS,Winter,Mid Value,52.02
2024-06,Customer Engagement Score,East,Wine,High-Value,Direct Mail,Summer,High Value,100.51
2024-06,Customer Engagement Score,East,Wine,Medium-Value,Email,Winter,High Value,147.4
2024-06,Customer Engagement Score,East,Wine,Medium-Value,Social Media,Fall,Low Value,66.17
2024-06,Customer Engagement Score,East,Wine,Medium-Value,SMS,Winter,High Value,92.4
2024-06,Customer Engagement Score,East,Wine,Medium-Value,Direct Mail,Summer,Mid Value,129.85
2024-06,Customer Engagement Score,East,Wine,Low-Value,Email,Spring,High Value,107.21
2024-06,Customer Engagement Score,East,Wine,Low-Value,Social Media,Summer,Mid Value,130.59
